linea;nodo_1;nodo_2;distancia;descripcion;tipodia;hora_desde;hora_hasta;tr_optimo;tr_minimo;tr_maximo;trayecto;sentido;secuencia;tipo_arco;
305;Alcalá A - 2 ó 5;Simón Bolívar A - 2 ó 5;8052;G44 - SAN MATEO;Habil;05:30:00;06:30:00;0:15:47;0:15:12;0:16:12;1467;1;2;1;
305;Alcalá A - 2 ó 5;Simón Bolívar A - 2 ó 5;8052;G44 - SAN MATEO;Habil;06:30:00;08:00:00;0:17:01;0:16:16;0:17:22;1467;1;2;1;
305;Alcalá A - 2 ó 5;Simón Bolívar A - 2 ó 5;8052;G44 - SAN MATEO;Habil;08:00:00;09:00:00;0:14:54;0:14:09;0:15:32;1467;1;2;1;
305;Alcalá A - 2 ó 5;Simón Bolívar A - 2 ó 5;8052;G44 - SAN MATEO;Habil;09:00:00;16:00:00;0:13:37;0:13:01;0:14:02;1467;1;2;1;
305;Alcalá A - 2 ó 5;Simón Bolívar A - 2 ó 5;8052;G44 - SAN MATEO;Habil;16:00:00;17:00:00;0:17:17;0:16:21;0:17:51;1467;1;2;1;
305;Alcalá A - 2 ó 5;Simón Bolívar A - 2 ó 5;8052;G44 - SAN MATEO;Habil;17:00:00;18:30:00;0:18:18;0:17:25;0:19:01;1467;1;2;1;
305;Alcalá A - 2 ó 5;Simón Bolívar A - 2 ó 5;8052;G44 - SAN MATEO;Habil;18:30:00;19:30:00;0:16:25;0:15:09;0:17:17;1467;1;2;1;
305;Alcalá A - 2 ó 5;Simón Bolívar A - 2 ó 5;8052;G44 - SAN MATEO;Habil;19:30:00;20:30:00;0:14:23;0:13:31;0:15:25;1467;1;2;1;
305;Alcalá A - 2 ó 5;Simón Bolívar A - 2 ó 5;8052;G44 - SAN MATEO;Habil;20:30:00;30:00:00;0:13:02;0:12:12;0:13:35;1467;1;2;1;
305;Simón Bolívar A - 2 ó 5;San Mateo B - 2 ó 5;19001;G44 - SAN MATEO;Habil;01:00:00;05:30:00;0:37:28;0:36:04;0:38:39;1467;1;3;1;
305;Simón Bolívar A - 2 ó 5;San Mateo B - 2 ó 5;19001;G44 - SAN MATEO;Habil;05:30:00;06:30:00;0:42:26;0:40:55;0:43:32;1467;1;3;1;
305;Simón Bolívar A - 2 ó 5;San Mateo B - 2 ó 5;19001;G44 - SAN MATEO;Habil;06:30:00;08:00:00;0:41:10;0:39:25;0:42:00;1467;1;3;1;
305;Simón Bolívar A - 2 ó 5;San Mateo B - 2 ó 5;19001;G44 - SAN MATEO;Habil;08:00:00;09:00:00;0:41:38;0:39:36;0:43:23;1467;1;3;1;
305;Simón Bolívar A - 2 ó 5;San Mateo B - 2 ó 5;19001;G44 - SAN MATEO;Habil;09:00:00;16:00:00;0:41:12;0:39:25;0:42:26;1467;1;3;1;
305;Simón Bolívar A - 2 ó 5;San Mateo B - 2 ó 5;19001;G44 - SAN MATEO;Habil;16:00:00;17:00:00;0:47:05;0:44:37;0:48:36;1467;1;3;1;
305;Simón Bolívar A - 2 ó 5;San Mateo B - 2 ó 5;19001;G44 - SAN MATEO;Habil;17:00:00;18:30:00;0:52:44;0:50:13;0:54:45;1467;1;3;1;
305;Simón Bolívar A - 2 ó 5;San Mateo B - 2 ó 5;19001;G44 - SAN MATEO;Habil;18:30:00;19:30:00;0:52:35;0:48:36;0:55:20;1467;1;3;1;
305;Simón Bolívar A - 2 ó 5;San Mateo B - 2 ó 5;19001;G44 - SAN MATEO;Habil;19:30:00;20:30:00;0:45:31;0:42:49;0:48:43;1467;1;3;1;
305;Simón Bolívar A - 2 ó 5;San Mateo B - 2 ó 5;19001;G44 - SAN MATEO;Habil;20:30:00;30:00:00;0:40:05;0:37:35;0:41:45;1467;1;3;1;
305;San Mateo B - 4 ó 6;Terreros C - 4 ó 6;844;B44 - PORTAL NORTE T4;Habil;01:00:00;05:30:00;0:08:13;0:07:51;0:08:26;1465;1;1;1;
305;San Mateo B - 4 ó 6;Terreros C - 4 ó 6;844;B44 - PORTAL NORTE T4;Habil;05:30:00;06:30:00;0:08:06;0:07:52;0:08:15;1465;1;1;1;
305;San Mateo B - 4 ó 6;Terreros C - 4 ó 6;844;B44 - PORTAL NORTE T4;Habil;06:30:00;08:00:00;0:07:57;0:07:40;0:08:05;1465;1;1;1;
305;San Mateo B - 4 ó 6;Terreros C - 4 ó 6;844;B44 - PORTAL NORTE T4;Habil;08:00:00;09:00:00;0:06:40;0:06:29;0:06:48;1465;1;1;1;
305;San Mateo B - 4 ó 6;Terreros C - 4 ó 6;844;B44 - PORTAL NORTE T4;Habil;09:00:00;16:00:00;0:07:13;0:06:59;0:07:21;1465;1;1;1;
305;San Mateo B - 4 ó 6;Terreros C - 4 ó 6;844;B44 - PORTAL NORTE T4;Habil;16:00:00;17:00:00;0:07:50;0:07:26;0:08:13;1465;1;1;1;
305;San Mateo B - 4 ó 6;Terreros C - 4 ó 6;844;B44 - PORTAL NORTE T4;Habil;17:00:00;18:30:00;0:08:56;0:08:42;0:09:06;1465;1;1;1;
305;San Mateo B - 4 ó 6;Terreros C - 4 ó 6;844;B44 - PORTAL NORTE T4;Habil;18:30:00;19:30:00;0:09:27;0:09:06;0:09:34;1465;1;1;1;
305;San Mateo B - 4 ó 6;Terreros C - 4 ó 6;844;B44 - PORTAL NORTE T4;Habil;19:30:00;20:30:00;0:09:01;0:08:36;0:09:17;1465;1;1;1;
305;San Mateo B - 4 ó 6;Terreros C - 4 ó 6;844;B44 - PORTAL NORTE T4;Habil;20:30:00;30:00:00;0:08:32;0:07:59;0:08:49;1465;1;1;1;
305;Terreros C - 4 ó 6;Portal Norte T4;30374;B44 - PORTAL NORTE T4;Habil;01:00:00;05:30:00;1:05:23;1:01:41;1:07:28;1465;1;2;1;
305;Terreros C - 4 ó 6;Portal Norte T4;30374;B44 - PORTAL NORTE T4;Habil;05:30:00;06:30:00;1:12:43;1:10:03;1:14:26;1465;1;2;1;
305;Terreros C - 4 ó 6;Portal Norte T4;30374;B44 - PORTAL NORTE T4;Habil;06:30:00;08:00:00;1:10:54;1:07:43;1:12:27;1465;1;2;1;
305;Terreros C - 4 ó 6;Portal Norte T4;30374;B44 - PORTAL NORTE T4;Habil;08:00:00;09:00:00;1:04:23;1:02:06;1:06:18;1465;1;2;1;
305;Terreros C - 4 ó 6;Portal Norte T4;30374;B44 - PORTAL NORTE T4;Habil;09:00:00;16:00:00;1:02:27;0:59:52;1:03:57;1465;1;2;1;
305;Terreros C - 4 ó 6;Portal Norte T4;30374;B44 - PORTAL NORTE T4;Habil;16:00:00;17:00:00;1:05:37;1:02:22;1:08:53;1465;1;2;1;
305;Terreros C - 4 ó 6;Portal Norte T4;30374;B44 - PORTAL NORTE T4;Habil;17:00:00;18:30:00;1:04:57;1:02:49;1:06:26;1465;1;2;1;
305;Terreros C - 4 ó 6;Portal Norte T4;30374;B44 - PORTAL NORTE T4;Habil;18:30:00;19:30:00;1:02:47;0:59:57;1:03:40;1465;1;2;1;
305;Terreros C - 4 ó 6;Portal Norte T4;30374;B44 - PORTAL NORTE T4;Habil;19:30:00;20:30:00;0:59:18;0:55:51;1:01:28;1465;1;2;1;
305;Terreros C - 4 ó 6;Portal Norte T4;30374;B44 - PORTAL NORTE T4;Habil;20:30:00;30:00:00;0:55:18;0:50:58;0:57:42;1465;1;2;1;
45;Portal 80 T-1A;Calle 40 S. B - 2 ó 5;20655;H21 Calle 40S;Habil;01:00:00;05:30:00;00:56:53;00:54:10;00:58:45;1223;1;1;1;
45;Portal 80 T-1A;Calle 40 S. B - 2 ó 5;20655;H21 Calle 40S;Habil;05:30:00;06:30:00;01:00:26;00:57:41;01:02:17;1223;1;1;1;
45;Portal 80 T-1A;Calle 40 S. B - 2 ó 5;20655;H21 Calle 40S;Habil;06:30:00;08:00:00;00:58:39;00:55:43;01:01:35;1223;1;1;1;
45;Portal 80 T-1A;Calle 40 S. B - 2 ó 5;20655;H21 Calle 40S;Habil;08:00:00;09:00:00;00:58:39;00:55:43;01:01:35;1223;1;1;1;
45;Portal 80 T-1A;Calle 40 S. B - 2 ó 5;20655;H21 Calle 40S;Habil;09:00:00;16:00:00;00:58:39;00:55:43;01:01:35;1223;1;1;1;
45;Portal 80 T-1A;Calle 40 S. B - 2 ó 5;20655;H21 Calle 40S;Habil;16:00:00;17:00:00;00:58:39;00:55:43;01:01:35;1223;1;1;1;
45;Portal 80 T-1A;Calle 40 S. B - 2 ó 5;20655;H21 Calle 40S;Habil;17:00:00;18:30:00;00:58:39;00:55:43;01:01:35;1223;1;1;1;
45;Portal 80 T-1A;Calle 40 S. B - 2 ó 5;20655;H21 Calle 40S;Habil;18:30:00;19:30:00;00:58:39;00:55:43;01:01:35;1223;1;1;1;
45;Portal 80 T-1A;Calle 40 S. B - 2 ó 5;20655;H21 Calle 40S;Habil;19:30:00;20:30:00;00:58:39;00:55:43;01:01:35;1223;1;1;1;
45;Portal 80 T-1A;Calle 40 S. B - 2 ó 5;20655;H21 Calle 40S;Habil;20:30:00;30:00:00;00:58:39;00:55:43;01:01:35;1223;1;1;1;
45;Portal Tunal T7;Calle 40 S. B - 4 ó 6;3456;D21 Portal 80;Habil;01:00:00;05:30:00;00:14:59;00:14:05;00:15:21;1382;1;1;1;
45;Portal Tunal T7;Calle 40 S. B - 4 ó 6;3456;D21 Portal 80;Habil;05:30:00;06:30:00;00:23:06;00:21:40;00:23:58;1382;1;1;1;
45;Portal Tunal T7;Calle 40 S. B - 4 ó 6;3456;D21 Portal 80;Habil;06:30:00;08:00:00;00:20:50;00:19:34;00:21:45;1382;1;1;1;
45;Portal Tunal T7;Calle 40 S. B - 4 ó 6;3456;D21 Portal 80;Habil;08:00:00;09:00:00;00:17:10;00:16:33;00:17:34;1382;1;1;1;
45;Portal Tunal T7;Calle 40 S. B - 4 ó 6;3456;D21 Portal 80;Habil;09:00:00;16:00:00;00:15:29;00:14:54;00:15:51;1382;1;1;1;
45;Portal Tunal T7;Calle 40 S. B - 4 ó 6;3456;D21 Portal 80;Habil;16:00:00;17:00:00;00:16:55;00:16:16;00:17:27;1382;1;1;1;
45;Portal Tunal T7;Calle 40 S. B - 4 ó 6;3456;D21 Portal 80;Habil;17:00:00;18:30:00;00:19:00;00:18:14;00:19:34;1382;1;1;1;
45;Portal Tunal T7;Calle 40 S. B - 4 ó 6;3456;D21 Portal 80;Habil;18:30:00;19:30:00;00:17:39;00:16:56;00:18:07;1382;1;1;1;
45;Portal Tunal T7;Calle 40 S. B - 4 ó 6;3456;D21 Portal 80;Habil;19:30:00;20:30:00;00:15:57;00:15:13;00:16:26;1382;1;1;1;
45;Portal Tunal T7;Calle 40 S. B - 4 ó 6;3456;D21 Portal 80;Habil;20:30:00;30:00:00;00:14:48;00:14:05;00:15:04;1382;1;1;1;
45;Calle 40 S. B - 4 ó 6;Flores A - 4 ó 6;11656;D21 Portal 80;Habil;01:00:00;05:30:00;00:34:29;00:31:51;00:35:36;1382;1;2;1;
45;Calle 40 S. B - 4 ó 6;Flores A - 4 ó 6;11656;D21 Portal 80;Habil;05:30:00;06:30:00;00:34:56;00:32:25;00:36:29;1382;1;2;1;
45;Calle 40 S. B - 4 ó 6;Flores A - 4 ó 6;11656;D21 Portal 80;Habil;06:30:00;08:00:00;00:35:58;00:33:23;00:37:50;1382;1;2;1;
45;Calle 40 S. B - 4 ó 6;Flores A - 4 ó 6;11656;D21 Portal 80;Habil;08:00:00;09:00:00;00:35:09;00:33:36;00:36:09;1382;1;2;1;
45;Calle 40 S. B - 4 ó 6;Flores A - 4 ó 6;11656;D21 Portal 80;Habil;09:00:00;16:00:00;00:36:41;00:34:57;00:37:47;1382;1;2;1;
45;Calle 40 S. B - 4 ó 6;Flores A - 4 ó 6;11656;D21 Portal 80;Habil;16:00:00;17:00:00;00:34:56;00:33:15;00:36:18;1382;1;2;1;
45;Calle 40 S. B - 4 ó 6;Flores A - 4 ó 6;11656;D21 Portal 80;Habil;17:00:00;18:30:00;00:34:31;00:32:49;00:35:44;1382;1;2;1;
45;Calle 40 S. B - 4 ó 6;Flores A - 4 ó 6;11656;D21 Portal 80;Habil;18:30:00;19:30:00;00:33:51;00:32:10;00:34:56;1382;1;2;1;
45;Calle 40 S. B - 4 ó 6;Flores A - 4 ó 6;11656;D21 Portal 80;Habil;19:30:00;20:30:00;00:30:20;00:28:34;00:31:31;1382;1;2;1;
45;Calle 40 S. B - 4 ó 6;Flores A - 4 ó 6;11656;D21 Portal 80;Habil;20:30:00;30:00:00;00:32:45;00:30:42;00:33:30;1382;1;2;1;
45;Flores A - 4 ó 6;Portal 80 T-1A;8959;D21 Portal 80;Habil;01:00:00;05:30:00;00:25:01;00:23:16;00:25:45;1382;1;3;1;
45;Flores A - 4 ó 6;Portal 80 T-1A;8959;D21 Portal 80;Habil;05:30:00;06:30:00;00:26:51;00:25:05;00:27:57;1382;1;3;1;
45;Flores A - 4 ó 6;Portal 80 T-1A;8959;D21 Portal 80;Habil;06:30:00;08:00:00;00:28:38;00:26:44;00:30:00;1382;1;3;1;
45;Flores A - 4 ó 6;Portal 80 T-1A;8959;D21 Portal 80;Habil;08:00:00;09:00:00;00:26:25;00:25:21;00:27:06;1382;1;3;1;
45;Flores A - 4 ó 6;Portal 80 T-1A;8959;D21 Portal 80;Habil;09:00:00;16:00:00;00:25:16;00:24:11;00:25:58;1382;1;3;1;
45;Flores A - 4 ó 6;Portal 80 T-1A;8959;D21 Portal 80;Habil;16:00:00;17:00:00;00:29:36;00:28:16;00:30:39;1382;1;3;1;
45;Flores A - 4 ó 6;Portal 80 T-1A;8959;D21 Portal 80;Habil;17:00:00;18:30:00;00:27:00;00:25:48;00:27:53;1382;1;3;1;
45;Flores A - 4 ó 6;Portal 80 T-1A;8959;D21 Portal 80;Habil;18:30:00;19:30:00;00:26:01;00:24:50;00:26:47;1382;1;3;1;
45;Flores A - 4 ó 6;Portal 80 T-1A;8959;D21 Portal 80;Habil;19:30:00;20:30:00;00:29:45;00:28:10;00:30:50;1382;1;3;1;
45;Flores A - 4 ó 6;Portal 80 T-1A;8959;D21 Portal 80;Habil;20:30:00;30:00:00;00:22:09;00:20:55;00:22:36;1382;1;3;1;
45;Portal 80 T-1A;Av. Cali A - 2 ó 5;1695;H21 Portal Tunal;Habil;01:00:00;05:30:00;00:08:52;00:08:30;00:09:04;1382;2;1;1;
45;Portal 80 T-1A;Av. Cali A - 2 ó 5;1695;H21 Portal Tunal;Habil;05:30:00;06:30:00;00:09:08;00:08:48;00:09:22;1382;2;1;1;
45;Portal 80 T-1A;Av. Cali A - 2 ó 5;1695;H21 Portal Tunal;Habil;06:30:00;08:00:00;00:09:23;00:09:04;00:09:39;1382;2;1;1;
45;Portal 80 T-1A;Av. Cali A - 2 ó 5;1695;H21 Portal Tunal;Habil;08:00:00;09:00:00;00:07:44;00:07:30;00:07:54;1382;2;1;1;
45;Portal 80 T-1A;Av. Cali A - 2 ó 5;1695;H21 Portal Tunal;Habil;09:00:00;16:00:00;00:08:19;00:08:03;00:08:30;1382;2;1;1;
45;Portal 80 T-1A;Av. Cali A - 2 ó 5;1695;H21 Portal Tunal;Habil;16:00:00;17:00:00;00:08:01;00:07:45;00:08:16;1382;2;1;1;
45;Portal 80 T-1A;Av. Cali A - 2 ó 5;1695;H21 Portal Tunal;Habil;17:00:00;18:30:00;00:10:02;00:09:28;00:10:30;1382;2;1;1;
45;Portal 80 T-1A;Av. Cali A - 2 ó 5;1695;H21 Portal Tunal;Habil;18:30:00;19:30:00;00:07:15;00:06:57;00:07:32;1382;2;1;1;
45;Portal 80 T-1A;Av. Cali A - 2 ó 5;1695;H21 Portal Tunal;Habil;19:30:00;20:30:00;00:07:30;00:07:16;00:07:40;1382;2;1;1;
45;Portal 80 T-1A;Av. Cali A - 2 ó 5;1695;H21 Portal Tunal;Habil;20:30:00;30:00:00;00:06:35;00:06:16;00:06:42;1382;2;1;1;
45;Av. Cali A - 2 ó 5;Portal Tunal T7;22344;H21 Portal Tunal;Habil;01:00:00;05:30:00;01:04:46;01:01:03;01:06:54;1382;2;2;1;
45;Av. Cali A - 2 ó 5;Portal Tunal T7;22344;H21 Portal Tunal;Habil;05:30:00;06:30:00;01:07:34;01:04:13;01:09:54;1382;2;2;1;
45;Av. Cali A - 2 ó 5;Portal Tunal T7;22344;H21 Portal Tunal;Habil;06:30:00;08:00:00;01:10:01;01:06:52;01:12:41;1382;2;2;1;
45;Av. Cali A - 2 ó 5;Portal Tunal T7;22344;H21 Portal Tunal;Habil;08:00:00;09:00:00;01:08:36;01:05:35;01:10:57;1382;2;2;1;
45;Av. Cali A - 2 ó 5;Portal Tunal T7;22344;H21 Portal Tunal;Habil;09:00:00;16:00:00;01:07:06;01:03:54;01:09:13;1382;2;2;1;
45;Av. Cali A - 2 ó 5;Portal Tunal T7;22344;H21 Portal Tunal;Habil;16:00:00;17:00:00;01:12:25;01:08:56;01:15:48;1382;2;2;1;
45;Av. Cali A - 2 ó 5;Portal Tunal T7;22344;H21 Portal Tunal;Habil;17:00:00;18:30:00;01:16:37;01:10:55;01:21:19;1382;2;2;1;
45;Av. Cali A - 2 ó 5;Portal Tunal T7;22344;H21 Portal Tunal;Habil;18:30:00;19:30:00;01:13:26;01:08:51;01:17:51;1382;2;2;1;
45;Av. Cali A - 2 ó 5;Portal Tunal T7;22344;H21 Portal Tunal;Habil;19:30:00;20:30:00;01:05:36;01:02:31;01:07:48;1382;2;2;1;
45;Av. Cali A - 2 ó 5;Portal Tunal T7;22344;H21 Portal Tunal;Habil;20:30:00;30:00:00;01:03:05;00:58:12;01:04:55;1382;2;2;1;
45;Portal Tunal T7;Av. Cali A - 4 ó 6;22426;D21 Avenida Cali;Habil;01:00:00;05:30:00;01:18:18;01:14:23;01:22:13;1383;1;1;1;
45;Portal Tunal T7;Av. Cali A - 4 ó 6;22426;D21 Avenida Cali;Habil;05:30:00;06:30:00;01:18:18;01:12:20;01:21:25;1383;1;1;1;
45;Portal Tunal T7;Av. Cali A - 4 ó 6;22426;D21 Avenida Cali;Habil;06:30:00;08:00:00;01:18:18;01:13:52;01:22:13;1383;1;1;1;
45;Portal Tunal T7;Av. Cali A - 4 ó 6;22426;D21 Avenida Cali;Habil;08:00:00;09:00:00;01:18:18;01:14:23;01:22:13;1383;1;1;1;
45;Portal Tunal T7;Av. Cali A - 4 ó 6;22426;D21 Avenida Cali;Habil;09:00:00;16:00:00;01:18:18;01:14:23;01:22:13;1383;1;1;1;
45;Portal Tunal T7;Av. Cali A - 4 ó 6;22426;D21 Avenida Cali;Habil;16:00:00;17:00:00;01:18:18;01:14:23;01:22:13;1383;1;1;1;
45;Portal Tunal T7;Av. Cali A - 4 ó 6;22426;D21 Avenida Cali;Habil;17:00:00;18:30:00;01:18:18;01:14:23;01:22:13;1383;1;1;1;
45;Portal Tunal T7;Av. Cali A - 4 ó 6;22426;D21 Avenida Cali;Habil;18:30:00;19:30:00;01:18:18;01:14:23;01:22:13;1383;1;1;1;
45;Portal Tunal T7;Av. Cali A - 4 ó 6;22426;D21 Avenida Cali;Habil;19:30:00;20:30:00;01:18:18;01:14:23;01:22:13;1383;1;1;1;
45;Portal Tunal T7;Av. Cali A - 4 ó 6;22426;D21 Avenida Cali;Habil;20:30:00;30:00:00;01:18:18;01:14:23;01:22:13;1383;1;1;1;
262;Portal Eldorado T-6B;El Tiempo - Maloka A - 2 ó 5;3172;1 Universidades;Habil;01:00:00;05:30:00;00:08:49;00:08:16;00:09:00;1038;1;1;1;
262;Portal Eldorado T-6B;El Tiempo - Maloka A - 2 ó 5;3172;1 Universidades;Habil;05:30:00;06:30:00;00:07:12;00:06:49;00:07:35;1038;1;1;1;
262;Portal Eldorado T-6B;El Tiempo - Maloka A - 2 ó 5;3172;1 Universidades;Habil;06:30:00;08:00:00;00:08:50;00:08:18;00:09:13;1038;1;1;1;
262;Portal Eldorado T-6B;El Tiempo - Maloka A - 2 ó 5;3172;1 Universidades;Habil;08:00:00;09:00:00;00:08:54;00:08:19;00:09:24;1038;1;1;1;
262;Portal Eldorado T-6B;El Tiempo - Maloka A - 2 ó 5;3172;1 Universidades;Habil;09:00:00;16:00:00;00:08:39;00:08:05;00:09:02;1038;1;1;1;
262;Portal Eldorado T-6B;El Tiempo - Maloka A - 2 ó 5;3172;1 Universidades;Habil;16:00:00;17:00:00;00:09:03;00:08:37;00:09:23;1038;1;1;1;
262;Portal Eldorado T-6B;El Tiempo - Maloka A - 2 ó 5;3172;1 Universidades;Habil;17:00:00;18:30:00;00:05:48;00:05:31;00:05:58;1038;1;1;1;
262;Portal Eldorado T-6B;El Tiempo - Maloka A - 2 ó 5;3172;1 Universidades;Habil;18:30:00;19:30:00;00:09:00;00:08:29;00:09:12;1038;1;1;1;
262;Portal Eldorado T-6B;El Tiempo - Maloka A - 2 ó 5;3172;1 Universidades;Habil;19:30:00;20:30:00;00:08:49;00:08:14;00:09:02;1038;1;1;1;
262;Portal Eldorado T-6B;El Tiempo - Maloka A - 2 ó 5;3172;1 Universidades;Habil;20:30:00;30:00:00;00:08:31;00:07:57;00:08:46;1038;1;1;1;
262;El Tiempo - Maloka A - 2 ó 5;Universidades B - 2 ó 5;7462;1 Universidades;Habil;01:00:00;05:30:00;00:18:37;00:17:19;00:19:04;1038;1;2;1;
262;El Tiempo - Maloka A - 2 ó 5;Universidades B - 2 ó 5;7462;1 Universidades;Habil;05:30:00;06:30:00;00:20:14;00:18:59;00:21:30;1038;1;2;1;
262;El Tiempo - Maloka A - 2 ó 5;Universidades B - 2 ó 5;7462;1 Universidades;Habil;06:30:00;08:00:00;00:18:39;00:17:25;00:19:35;1038;1;2;1;
262;El Tiempo - Maloka A - 2 ó 5;Universidades B - 2 ó 5;7462;1 Universidades;Habil;08:00:00;09:00:00;00:18:49;00:17:26;00:20:01;1038;1;2;1;
262;El Tiempo - Maloka A - 2 ó 5;Universidades B - 2 ó 5;7462;1 Universidades;Habil;09:00:00;16:00:00;00:19:46;00:18:17;00:20:43;1038;1;2;1;
262;El Tiempo - Maloka A - 2 ó 5;Universidades B - 2 ó 5;7462;1 Universidades;Habil;16:00:00;17:00:00;00:19:09;00:18:08;00:19:57;1038;1;2;1;
262;El Tiempo - Maloka A - 2 ó 5;Universidades B - 2 ó 5;7462;1 Universidades;Habil;17:00:00;18:30:00;00:23:17;00:21:48;00:24:07;1038;1;2;1;
262;El Tiempo - Maloka A - 2 ó 5;Universidades B - 2 ó 5;7462;1 Universidades;Habil;18:30:00;19:30:00;00:19:03;00:17:51;00:19:33;1038;1;2;1;
262;El Tiempo - Maloka A - 2 ó 5;Universidades B - 2 ó 5;7462;1 Universidades;Habil;19:30:00;20:30:00;00:18:37;00:17:16;00:19:07;1038;1;2;1;
262;El Tiempo - Maloka A - 2 ó 5;Universidades B - 2 ó 5;7462;1 Universidades;Habil;20:30:00;30:00:00;00:17:54;00:16:36;00:18:31;1038;1;2;1;
262;Universidades B - 2 ó 5;Portal Eldorado T-6B;12162;1 P. Eldorado;Habil;01:00:00;05:30:00;00:27:59;00:26:19;00:28:59;1038;2;1;1;
262;Universidades B - 2 ó 5;Portal Eldorado T-6B;12162;1 P. Eldorado;Habil;05:30:00;06:30:00;00:29:32;00:26:55;00:30:59;1038;2;1;1;
262;Universidades B - 2 ó 5;Portal Eldorado T-6B;12162;1 P. Eldorado;Habil;06:30:00;08:00:00;00:28:23;00:26:44;00:30:00;1038;2;1;1;
262;Universidades B - 2 ó 5;Portal Eldorado T-6B;12162;1 P. Eldorado;Habil;08:00:00;09:00:00;00:28:20;00:26:26;00:29:32;1038;2;1;1;
262;Universidades B - 2 ó 5;Portal Eldorado T-6B;12162;1 P. Eldorado;Habil;09:00:00;16:00:00;00:28:40;00:26:40;00:30:20;1038;2;1;1;
262;Universidades B - 2 ó 5;Portal Eldorado T-6B;12162;1 P. Eldorado;Habil;16:00:00;17:00:00;00:29:21;00:27:20;00:30:22;1038;2;1;1;
262;Universidades B - 2 ó 5;Portal Eldorado T-6B;12162;1 P. Eldorado;Habil;17:00:00;18:30:00;00:29:39;00:27:21;00:31:03;1038;2;1;1;
262;Universidades B - 2 ó 5;Portal Eldorado T-6B;12162;1 P. Eldorado;Habil;18:30:00;19:30:00;00:29:18;00:27:15;00:30:17;1038;2;1;1;
262;Universidades B - 2 ó 5;Portal Eldorado T-6B;12162;1 P. Eldorado;Habil;19:30:00;20:30:00;00:28:00;00:25:52;00:29:40;1038;2;1;1;
262;Universidades B - 2 ó 5;Portal Eldorado T-6B;12162;1 P. Eldorado;Habil;20:30:00;30:00:00;00:25:52;00:24:08;00:27:07;1038;2;1;1;
305;San Mateo B - 4 ó 6;Alcalá A - 4 ó 6;27050;B44 - ALCALÁ;Habil;01:00:00;05:30:00;01:06:49;01:04:30;01:07:53;1466;1;1;1;
305;San Mateo B - 4 ó 6;Alcalá A - 4 ó 6;27050;B44 - ALCALÁ;Habil;05:30:00;06:30:00;01:11:15;01:08:32;01:13:04;1466;1;1;1;
305;San Mateo B - 4 ó 6;Alcalá A - 4 ó 6;27050;B44 - ALCALÁ;Habil;06:30:00;08:00:00;01:08:52;01:05:16;01:11:06;1466;1;1;1;
305;San Mateo B - 4 ó 6;Alcalá A - 4 ó 6;27050;B44 - ALCALÁ;Habil;08:00:00;09:00:00;01:08:59;01:02:04;01:12:26;1466;1;1;1;
305;San Mateo B - 4 ó 6;Alcalá A - 4 ó 6;27050;B44 - ALCALÁ;Habil;09:00:00;16:00:00;01:08:59;01:05:32;01:12:26;1466;1;1;1;
305;San Mateo B - 4 ó 6;Alcalá A - 4 ó 6;27050;B44 - ALCALÁ;Habil;16:00:00;17:00:00;01:08:59;01:05:32;01:12:26;1466;1;1;1;
305;San Mateo B - 4 ó 6;Alcalá A - 4 ó 6;27050;B44 - ALCALÁ;Habil;17:00:00;18:30:00;01:08:59;01:05:32;01:12:26;1466;1;1;1;
305;San Mateo B - 4 ó 6;Alcalá A - 4 ó 6;27050;B44 - ALCALÁ;Habil;18:30:00;19:30:00;01:08:59;01:05:32;01:12:26;1466;1;1;1;
305;San Mateo B - 4 ó 6;Alcalá A - 4 ó 6;27050;B44 - ALCALÁ;Habil;19:30:00;20:30:00;01:08:59;01:05:32;01:12:26;1466;1;1;1;
305;San Mateo B - 4 ó 6;Alcalá A - 4 ó 6;27050;B44 - ALCALÁ;Habil;20:30:00;30:00:00;01:08:59;01:05:32;01:12:26;1466;1;1;1;
40;Aguas A - 2 ó 5;Av. Jiménez D - 4 ó 6;1567;F23 Américas;Habil;01:00:00;05:30:00;00:10:17;00:09:42;00:10:40;1492;2;1;1;
40;Aguas A - 2 ó 5;Av. Jiménez D - 4 ó 6;1567;F23 Américas;Habil;05:30:00;06:30:00;00:12:04;00:11:27;00:12:34;1492;2;1;1;
40;Aguas A - 2 ó 5;Av. Jiménez D - 4 ó 6;1567;F23 Américas;Habil;06:30:00;08:00:00;00:12:52;00:12:15;00:13:16;1492;2;1;1;
40;Aguas A - 2 ó 5;Av. Jiménez D - 4 ó 6;1567;F23 Américas;Habil;08:00:00;09:00:00;00:13:15;00:12:38;00:13:37;1492;2;1;1;
40;Aguas A - 2 ó 5;Av. Jiménez D - 4 ó 6;1567;F23 Américas;Habil;09:00:00;16:00:00;00:12:29;00:11:54;00:12:55;1492;2;1;1;
40;Aguas A - 2 ó 5;Av. Jiménez D - 4 ó 6;1567;F23 Américas;Habil;16:00:00;17:00:00;00:13:52;00:13:06;00:14:19;1492;2;1;1;
40;Aguas A - 2 ó 5;Av. Jiménez D - 4 ó 6;1567;F23 Américas;Habil;17:00:00;18:30:00;00:14:09;00:13:27;00:14:46;1492;2;1;1;
